region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
norfolk / hampton roads,17998,2006.0,ford,f-250 suer duty xlt,excellent,8 cylinders,diesel,144.0,clean,automatic,4wd,truck,blue
norfolk / hampton roads,15998,2009.0,ford,f-250 super duty lariat,excellent,8 cylinders,gas,106.0,clean,automatic,4wd,truck,black
norfolk / hampton roads,28998,2015.0,ford,expedition platinum 4x4,like new,6 cylinders,gas,97.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,5500,2010.0,ford,escape,excellent,6 cylinders,gas,146100.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,6299,2005.0,ram,f-150,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,18498,2006.0,ford,f-350 super duty drw,like new,8 cylinders,diesel,123.0,clean,automatic,4wd,truck,white
norfolk / hampton roads,13500,2016.0,ford,fiesta st,like new,6 cylinders,gas,73.0,clean,manual,fwd,hatchback,black
norfolk / hampton roads,6990,2003.0,ford,f-150 xlt 4x4,excellent,8 cylinders,gas,137.0,clean,automatic,4wd,truck,silver
norfolk / hampton roads,10995,2015.0,nissan,altima,excellent,4 cylinders,gas,45238.0,clean,automatic,fwd,sedan,white
norfolk / hampton roads,8500,2009.0,nissan,frontier se,excellent,6 cylinders,gas,182000.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,9500,2007.0,ford,Hummer H3 Adventure,excellent,6 cylinders,gas,112000.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,23800,2018.0,dodge,challenger sxt coupe 2d,good,6 cylinders,gas,10469.0,clean,other,rwd,coupe,white
norfolk / hampton roads,24998,2008.0,ford,f-350 super duty lariat,like new,8 cylinders,diesel,72.0,clean,automatic,4wd,truck,brown
norfolk / hampton roads,4990,2001.0,jaguar,s-type,excellent,6 cylinders,gas,62000.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,5998,1997.0,ford,f-150 xl,excellent,8 cylinders,gas,151.0,clean,automatic,4wd,truck,black
norfolk / hampton roads,6990,2012.0,nissan,rogue s,excellent,6 cylinders,gas,124000.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,14500,2007.0,harley-davidson,davidson,like new,8 cylinders,gas,145.0,clean,automatic,4wd,truck,black
norfolk / hampton roads,14899,2012.0,mercedes-benz,c350 sport,like new,6 cylinders,gas,64000.0,clean,automatic,4wd,coupe,black
norfolk / hampton roads,25998,2014.0,ford,f-150 lariat 4x4,excellent,8 cylinders,gas,91.0,clean,automatic,4wd,truck,brown
norfolk / hampton roads,23790,2015.0,ford,f-150 lariat,like new,8 cylinders,gas,110.0,clean,automatic,4wd,truck,white
norfolk / hampton roads,20990,2009.0,ram,2500 slt 4x4,excellent,6 cylinders,diesel,133.0,clean,automatic,4wd,truck,black
norfolk / hampton roads,10990,2003.0,ram,2500 laramie 4x4,good,8 cylinders,gas,179.0,clean,automatic,4wd,truck,grey
norfolk / hampton roads,10800,2006.0,ram,1500 slt 4x4,excellent,8 cylinders,gas,123.0,clean,automatic,4wd,truck,black
norfolk / hampton roads,14990,2006.0,ram,2500 slt,excellent,8 cylinders,gas,134.0,clean,automatic,4wd,truck,red
norfolk / hampton roads,6995,1996.0,chevrolet,1500 4x4,excellent,8 cylinders,gas,183227.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,6398,2001.0,ram,1500 laramie,excellent,8 cylinders,gas,125.0,clean,automatic,4wd,truck,silver
norfolk / hampton roads,9500,2010.0,chrysler,300,like new,6 cylinders,gas,89.0,clean,automatic,rwd,sedan,black
norfolk / hampton roads,19290,2012.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,111.0,clean,automatic,4wd,truck,white
norfolk / hampton roads,13998,2008.0,chevrolet,suburban ltz,excellent,8 cylinders,gas,129.0,clean,automatic,rwd,SUV,white
norfolk / hampton roads,7495,2013.0,kia,optima lx,excellent,4 cylinders,gas,94536.0,clean,automatic,fwd,sedan,black
norfolk / hampton roads,4300,2008.0,honda,fit,excellent,4 cylinders,gas,116000.0,clean,automatic,4wd,SUV,grey
norfolk / hampton roads,24981,2014.0,ram,1500 crew cab,like new,8 cylinders,gas,90300.0,clean,automatic,4wd,truck,silver
norfolk / hampton roads,16890,2003.0,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,115.0,clean,automatic,4wd,truck,blue
norfolk / hampton roads,16499,2017.0,ford,fusion titanium,like new,4 cylinders,gas,18000.0,lien,automatic,fwd,sedan,black
norfolk / hampton roads,8998,2014.0,volkswagen,jetta sedan,excellent,4 cylinders,gas,56930.0,clean,manual,fwd,SUV,white
norfolk / hampton roads,19499,2010.0,gmc,sierra 1500,excellent,8 cylinders,gas,137651.0,clean,automatic,4wd,pickup,black
norfolk / hampton roads,25400,2017.0,buick,enclave leather sport,good,6 cylinders,gas,37909.0,clean,automatic,4wd,other,black
norfolk / hampton roads,24600,2018.0,chrysler,pacifica limited,good,6 cylinders,gas,45292.0,clean,other,fwd,mini-van,white
norfolk / hampton roads,5990,2007.0,honda,cr-v,excellent,6 cylinders,gas,102739.0,clean,automatic,fwd,SUV,black
norfolk / hampton roads,5990,2008.0,chevrolet,colorado,excellent,6 cylinders,gas,121793.0,clean,automatic,fwd,other,white
norfolk / hampton roads,4990,2004.0,gmc,sierra,excellent,6 cylinders,gas,158085.0,clean,automatic,fwd,pickup,white
norfolk / hampton roads,4990,2008.0,toyota,scion xd,excellent,6 cylinders,gas,98344.0,clean,automatic,fwd,hatchback,blue
norfolk / hampton roads,5990,2007.0,gmc,envoy,excellent,6 cylinders,gas,150369.0,clean,automatic,fwd,SUV,white
norfolk / hampton roads,3450,2003.0,toyota,rav4,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,wagon,black
norfolk / hampton roads,3450,2002.0,honda,odyssey,excellent,6 cylinders,gas,145347.0,clean,automatic,4wd,SUV,silver
norfolk / hampton roads,2990,2003.0,honda,civic,excellent,6 cylinders,gas,198340.0,clean,automatic,4wd,sedan,white
norfolk / hampton roads,25300,2017.0,mazda,mx-5 miata rf grand,good,6 cylinders,gas,11739.0,clean,other,rwd,other,white
norfolk / hampton roads,10000,2013.0,chrysler,town country,good,6 cylinders,gas,65607.0,clean,automatic,fwd,van,blue
norfolk / hampton roads,3999,2003.0,nissan,murano se awd,excellent,6 cylinders,gas,122000.0,clean,automatic,4wd,SUV,black
norfolk / hampton roads,3499,2004.0,toyota,avalon xls,excellent,6 cylinders,gas,118000.0,clean,automatic,fwd,sedan,grey
norfolk / hampton roads,7495,2011.0,gmc,terrain,excellent,4 cylinders,gas,127589.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,2000,2000.0,ford,explorer,excellent,6 cylinders,gas,209000.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,3995,2012.0,nissan,sentra,excellent,4 cylinders,gas,120550.0,clean,automatic,fwd,sedan,silver
norfolk / hampton roads,9000,2011.0,volkswagen,tiguan se 4motion,good,4 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,3500,2010.0,mercury,milan,excellent,4 cylinders,gas,119756.0,clean,automatic,fwd,sedan,black
norfolk / hampton roads,3800,2006.0,mercedes-benz,benz e350,excellent,6 cylinders,gas,189.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,12995,2008.0,toyota,tundra,excellent,6 cylinders,gas,158322.0,clean,automatic,4wd,pickup,green
norfolk / hampton roads,27999,2016.0,toyota,tacoma,excellent,6 cylinders,gas,60439.0,clean,other,4wd,pickup,white
norfolk / hampton roads,5995,2007.0,honda,civic sedan,excellent,4 cylinders,gas,151566.0,clean,automatic,fwd,sedan,red
norfolk / hampton roads,2500,2005.0,ford,explorer,good,6 cylinders,gas,155000.0,clean,automatic,rwd,SUV,black
norfolk / hampton roads,26600,2015.0,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,11350.0,clean,automatic,rwd,coupe,red
norfolk / hampton roads,7555,2012.0,kia,soul,excellent,6 cylinders,gas,85978.0,clean,manual,fwd,SUV,silver
norfolk / hampton roads,21875,2016.0,dodge,durango,excellent,6 cylinders,gas,80692.0,clean,automatic,4wd,SUV,black
norfolk / hampton roads,8975,2014.0,volkswagen,jetta,excellent,6 cylinders,gas,84397.0,clean,automatic,fwd,SUV,black
norfolk / hampton roads,15495,2010.0,chevrolet,tahoe,excellent,6 cylinders,gas,164572.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,28975,2014.0,ram,1500,excellent,6 cylinders,gas,53407.0,clean,automatic,4wd,SUV,silver
norfolk / hampton roads,15355,2008.0,jeep,wrangler,excellent,6 cylinders,gas,57268.0,clean,automatic,4wd,SUV,green
norfolk / hampton roads,29425,2019.0,volkswagen,golf gti,excellent,6 cylinders,gas,675.0,clean,manual,fwd,SUV,white
norfolk / hampton roads,23322,2018.0,ford,transit 250 cargo van,excellent,6 cylinders,gas,37267.0,clean,automatic,rwd,van,white
norfolk / hampton roads,8990,2010.0,jeep,grand cherokee,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,25677,2018.0,chevrolet,express 2500 cargo van,like new,8 cylinders,gas,5655.0,clean,automatic,rwd,van,white
norfolk / hampton roads,29755,2018.0,ford,e350 box van,excellent,10 cylinders,gas,23990.0,clean,automatic,rwd,van,white
norfolk / hampton roads,20990,2013.0,ford,f150,excellent,8 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,30755,2018.0,ram,promaster 2500 cargo,excellent,6 cylinders,gas,7382.0,clean,automatic,fwd,van,white
norfolk / hampton roads,5999,2007.0,toyota,prius,excellent,6 cylinders,hybrid,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,26677,2019.0,chevrolet,express 2500 cargo van,like new,6 cylinders,gas,151.0,clean,automatic,rwd,van,white
norfolk / hampton roads,18744,2016.0,ram,promaster city,excellent,4 cylinders,gas,17226.0,clean,automatic,fwd,mini-van,white
norfolk / hampton roads,3000,2007.0,subaru,impreza,excellent,6 cylinders,gas,132000.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,30633,2019.0,ford,transit 250 cargo van,like new,6 cylinders,gas,2788.0,clean,automatic,rwd,van,white
norfolk / hampton roads,35644,2019.0,ford,transit 12 passenger van,excellent,6 cylinders,gas,7788.0,clean,automatic,rwd,van,white
norfolk / hampton roads,29644,2019.0,chevrolet,express 3500 12 passenger,excellent,8 cylinders,gas,8756.0,clean,automatic,rwd,van,white
norfolk / hampton roads,32533,2017.0,ford,transit 150 medium roof,excellent,5 cylinders,diesel,12576.0,clean,automatic,rwd,van,silver
norfolk / hampton roads,28650,2018.0,chevrolet,silverado,excellent,8 cylinders,gas,35410.0,lien,automatic,4wd,pickup,silver
norfolk / hampton roads,2500,1996.0,chevrolet,trailblazer lt,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,2500,1999.0,toyota,corolla,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,12000,2004.0,chevrolet,silverado 2500hd,good,8 cylinders,diesel,204000.0,clean,automatic,4wd,truck,black
norfolk / hampton roads,6100,2004.0,ford,f250,good,8 cylinders,gas,109500.0,clean,automatic,4wd,pickup,grey
norfolk / hampton roads,7000,2010.0,jeep,patriot limited 4x4,excellent,4 cylinders,gas,99000.0,clean,automatic,4wd,SUV,green
norfolk / hampton roads,19600,2013.0,bmw,528i,like new,4 cylinders,gas,35691.0,clean,automatic,rwd,sedan,grey
norfolk / hampton roads,8700,2012.0,honda,civic,excellent,4 cylinders,gas,47062.0,rebuilt,automatic,fwd,coupe,white
norfolk / hampton roads,7500,2007.0,infiniti,g35s,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,rwd,sedan,black
norfolk / hampton roads,27566,2018.0,dodge,grand caravan se,excellent,6 cylinders,gas,33498.0,clean,automatic,fwd,mini-van,white
norfolk / hampton roads,2500,2006.0,ford,escape xlt,excellent,6 cylinders,gas,159000.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,23900,2011.0,infiniti,qx56,like new,8 cylinders,gas,77000.0,clean,automatic,4wd,SUV,black
norfolk / hampton roads,7500,2007.0,infiniti,g35s,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,rwd,sedan,black
norfolk / hampton roads,14000,2015.0,volkswagen,passat tdi se sedan,good,6 cylinders,diesel,76661.0,clean,automatic,fwd,sedan,white
norfolk / hampton roads,21200,2017.0,honda,civic ex-l sedan 4d,good,6 cylinders,gas,19458.0,clean,automatic,fwd,sedan,white
norfolk / hampton roads,19900,2013.0,bmw,3 series 335i xdrive sedan,good,6 cylinders,gas,75665.0,clean,automatic,4wd,sedan,blue
norfolk / hampton roads,2995,2002.0,volkswagen,golf gls,excellent,6 cylinders,gas,171147.0,clean,automatic,4wd,SUV,silver
norfolk / hampton roads,6995,2002.0,ford,mustang gt,excellent,8 cylinders,gas,99984.0,clean,manual,4wd,SUV,white
norfolk / hampton roads,23995,2013.0,ford,e150 passenger van,excellent,8 cylinders,gas,24953.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,3000,2002.0,lincoln,navigator,excellent,6 cylinders,gas,162000.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,16995,2011.0,toyota,tundra double cab sr5 4x4,excellent,8 cylinders,gas,152175.0,clean,automatic,4wd,SUV,blue
norfolk / hampton roads,17995,2006.0,ford,f-250 crewcab lariat 4x4,excellent,8 cylinders,diesel,219680.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,25995,2012.0,ford,f150 supercrew 4x4,excellent,8 cylinders,gas,93697.0,clean,automatic,4wd,SUV,silver
norfolk / hampton roads,25995,2013.0,chevrolet,2500hd crew 4x4,excellent,8 cylinders,gas,90920.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,15995,2012.0,jeep,wrangler unlimited,excellent,6 cylinders,gas,141659.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,27866,2019.0,ford,transit 250 cargo van,excellent,6 cylinders,gas,6734.0,clean,automatic,rwd,van,white
norfolk / hampton roads,21995,2014.0,ram,1500 regular cab 4x4,excellent,8 cylinders,gas,54162.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,16995,2004.0,chevrolet,2500hd 4x4,excellent,6 cylinders,diesel,184527.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,3200,2008.0,ford,fusion sel,good,6 cylinders,gas,150200.0,clean,automatic,fwd,sedan,green
norfolk / hampton roads,2500,2005.0,honda,pilot ex-l,excellent,6 cylinders,gas,214000.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,6500,2011.0,buick,regal,excellent,6 cylinders,gas,85000.0,clean,manual,fwd,sedan,black
norfolk / hampton roads,4000,2009.0,hyundai,elantra,good,4 cylinders,gas,129436.0,clean,automatic,fwd,sedan,silver
norfolk / hampton roads,5990,2007.0,bmw,328i,like new,6 cylinders,gas,118784.0,clean,automatic,rwd,sedan,white
norfolk / hampton roads,8990,2010.0,mazda,speed3,like new,4 cylinders,gas,105588.0,clean,manual,fwd,hatchback,silver
norfolk / hampton roads,17990,2016.0,subaru,outback premium,like new,6 cylinders,gas,43141.0,clean,automatic,4wd,wagon,grey
norfolk / hampton roads,3450,2007.0,pontiac,g5,excellent,6 cylinders,gas,134642.0,clean,automatic,4wd,coupe,white
norfolk / hampton roads,6990,2010.0,chevrolet,traverse,like new,6 cylinders,gas,152248.0,clean,automatic,4wd,SUV,black
norfolk / hampton roads,7990,2011.0,volkswagen,tiguan sel,excellent,4 cylinders,gas,94162.0,clean,automatic,fwd,SUV,silver
norfolk / hampton roads,13495,2014.0,cadillac,srx,excellent,6 cylinders,gas,104485.0,clean,automatic,4wd,SUV,black
norfolk / hampton roads,9490,2010.0,buick,enclave cxl,like new,6 cylinders,gas,124853.0,clean,automatic,fwd,SUV,custom
norfolk / hampton roads,11990,2014.0,gmc,acadia sle,like new,6 cylinders,gas,118449.0,clean,automatic,fwd,SUV,silver
norfolk / hampton roads,2800,2010.0,mitsubishi,galant,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,SUV,white
norfolk / hampton roads,10995,2004.0,gmc,1500 x-cab 4x4,excellent,8 cylinders,gas,189326.0,clean,automatic,4wd,SUV,red
norfolk / hampton roads,2990,2004.0,honda,accord,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,sedan,white
norfolk / hampton roads,12900,2004.0,ford,f150,excellent,8 cylinders,gas,143000.0,clean,automatic,rwd,SUV,blue
norfolk / hampton roads,3750,2004.0,honda,cr-v,excellent,4 cylinders,gas,149959.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,13995,2013.0,bmw,x5,excellent,6 cylinders,gas,95955.0,clean,automatic,4wd,SUV,black
norfolk / hampton roads,4990,2007.0,subaru,outback,excellent,6 cylinders,gas,120848.0,clean,automatic,4wd,wagon,white
norfolk / hampton roads,24200,2017.0,chevrolet,traverse lt sport,good,6 cylinders,gas,30935.0,clean,other,4wd,other,red
norfolk / hampton roads,26300,2016.0,dodge,durango sxt plus sport,good,6 cylinders,gas,28538.0,clean,other,4wd,other,white
norfolk / hampton roads,5990,2008.0,nissan,rogue,excellent,6 cylinders,gas,119748.0,clean,automatic,4wd,wagon,silver
norfolk / hampton roads,11999,2010.0,mazda,rx-8 r3,excellent,6 cylinders,gas,58288.0,clean,manual,4wd,SUV,white
norfolk / hampton roads,24800,2017.0,chevrolet,camaro lt coupe 2d,good,6 cylinders,gas,12172.0,clean,other,rwd,coupe,white
norfolk / hampton roads,25500,2014.0,dodge,challenger r/t coupe 2d,good,8 cylinders,gas,10739.0,clean,other,rwd,coupe,orange
norfolk / hampton roads,13800,2015.0,subaru,forester,excellent,6 cylinders,gas,100881.0,clean,automatic,4wd,SUV,silver
norfolk / hampton roads,24995,2010.0,ford,f-350 sd,excellent,6 cylinders,gas,124676.0,clean,automatic,4wd,pickup,red
norfolk / hampton roads,22995,2016.0,ford,mustang,excellent,6 cylinders,gas,21863.0,clean,automatic,rwd,coupe,white
norfolk / hampton roads,4990,2006.0,honda,accord,excellent,6 cylinders,gas,185551.0,clean,automatic,4wd,sedan,red
norfolk / hampton roads,8899,2010.0,hyundai,genesis coupe 2.0t,excellent,6 cylinders,gas,75650.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,13995,2017.0,nissan,altima,excellent,6 cylinders,gas,84981.0,clean,automatic,4wd,sedan,grey
norfolk / hampton roads,15495,2011.0,toyota,highlander,excellent,6 cylinders,gas,111880.0,clean,automatic,4wd,SUV,blue
norfolk / hampton roads,12995,2008.0,lexus,ls 460,excellent,6 cylinders,gas,169041.0,clean,automatic,4wd,sedan,grey
norfolk / hampton roads,8495,2007.0,honda,odyssey,excellent,6 cylinders,gas,133968.0,clean,automatic,4wd,mini-van,white
norfolk / hampton roads,7995,2013.0,ford,focus,excellent,6 cylinders,gas,74003.0,clean,automatic,4wd,sedan,silver
norfolk / hampton roads,14995,2016.0,nissan,maxima,excellent,6 cylinders,gas,56688.0,clean,automatic,4wd,sedan,silver
norfolk / hampton roads,18995,2013.0,mercedes-benz,m-class,excellent,6 cylinders,gas,74959.0,clean,automatic,4wd,SUV,black
norfolk / hampton roads,15495,2016.0,dodge,charger,excellent,6 cylinders,gas,82012.0,clean,automatic,4wd,sedan,silver
norfolk / hampton roads,15995,2014.0,jeep,grand cherokee,excellent,6 cylinders,gas,124625.0,clean,automatic,4wd,SUV,black
norfolk / hampton roads,15995,2011.0,ford,f-150,excellent,6 cylinders,gas,128213.0,clean,automatic,4wd,pickup,white
norfolk / hampton roads,28900,2015.0,ford,f-150,excellent,6 cylinders,gas,73732.0,clean,automatic,4wd,pickup,black
norfolk / hampton roads,3800,2006.0,ford,fusion,excellent,6 cylinders,gas,129901.0,clean,automatic,4wd,sedan,black
norfolk / hampton roads,9450,2012.0,hyundai,genesis,excellent,6 cylinders,gas,126091.0,clean,manual,rwd,SUV,white
norfolk / hampton roads,19995,2017.0,dodge,charger,excellent,6 cylinders,gas,38991.0,clean,automatic,rwd,sedan,grey
norfolk / hampton roads,14995,2014.0,bmw,5-series,excellent,6 cylinders,gas,114848.0,clean,automatic,4wd,sedan,black
norfolk / hampton roads,12900,2013.0,hyundai,santa fe,excellent,6 cylinders,gas,91660.0,clean,automatic,4wd,SUV,red
norfolk / hampton roads,23900,2016.0,toyota,4runner,excellent,6 cylinders,gas,145753.0,clean,automatic,4wd,SUV,grey
norfolk / hampton roads,17500,2014.0,dodge,durango,excellent,6 cylinders,gas,57406.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,13500,2013.0,hyundai,santa fe,excellent,6 cylinders,gas,67695.0,clean,automatic,4wd,SUV,green
norfolk / hampton roads,15900,2015.0,chevrolet,equinox,excellent,6 cylinders,gas,67603.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,19900,2017.0,ford,mustang,excellent,6 cylinders,gas,28943.0,clean,automatic,rwd,coupe,black
norfolk / hampton roads,7900,2015.0,mazda,mazda3,excellent,6 cylinders,gas,100133.0,clean,automatic,fwd,sedan,blue
norfolk / hampton roads,7500,2016.0,fiat,500,excellent,6 cylinders,gas,34261.0,clean,manual,fwd,hatchback,grey
norfolk / hampton roads,13499,2011.0,ford,mustang gt premium,excellent,6 cylinders,gas,85189.0,clean,manual,4wd,SUV,white
norfolk / hampton roads,18999,2016.0,dodge,charger sxt awd,excellent,6 cylinders,gas,76434.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,19800,2017.0,chevrolet,camaro ls coupe 2d,good,6 cylinders,gas,22199.0,clean,other,rwd,coupe,red
norfolk / hampton roads,9990,2009.0,chevrolet,silverado,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,pickup,black
norfolk / hampton roads,4450,2008.0,subaru,outback,excellent,6 cylinders,gas,152488.0,clean,automatic,4wd,wagon,blue
norfolk / hampton roads,3800,2008.0,ford,isuzu ascender,excellent,6 cylinders,gas,96.0,clean,automatic,rwd,SUV,white
norfolk / hampton roads,24800,2017.0,chevrolet,colorado crew cab lt,good,6 cylinders,gas,31756.0,clean,other,4wd,pickup,white
norfolk / hampton roads,23700,2014.0,ford,f150 super cab stx pickup,good,8 cylinders,other,50585.0,clean,other,4wd,pickup,black
norfolk / hampton roads,7800,2008.0,chevrolet,express 3500 cargo van,excellent,8 cylinders,gas,99185.07784431137,clean,automatic,4wd,van,white
norfolk / hampton roads,4990,2006.0,jeep,liberty,excellent,6 cylinders,gas,126508.0,clean,automatic,fwd,SUV,silver
norfolk / hampton roads,15995,2011.0,ford,f-150,excellent,6 cylinders,gas,150144.0,clean,automatic,4wd,pickup,white
norfolk / hampton roads,10995,2007.0,chevrolet,suburban,excellent,6 cylinders,gas,175503.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,2990,2004.0,mercury,sable,excellent,6 cylinders,gas,150266.0,clean,automatic,fwd,other,silver
norfolk / hampton roads,3750,2005.0,honda,pilot,excellent,6 cylinders,gas,209025.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,5990,2008.0,ford,explorer,excellent,6 cylinders,gas,145547.0,clean,automatic,4wd,SUV,silver
norfolk / hampton roads,4990,2005.0,honda,accord,excellent,6 cylinders,gas,95174.0,clean,automatic,4wd,sedan,black
norfolk / hampton roads,4650,2005.0,volkswagen,jetta,excellent,6 cylinders,gas,137344.0,clean,automatic,4wd,sedan,white
norfolk / hampton roads,4450,2004.0,acura,tl,excellent,6 cylinders,gas,152880.0,clean,automatic,4wd,sedan,white
norfolk / hampton roads,4990,2007.0,volkswagen,gti,excellent,4 cylinders,gas,116445.0,clean,manual,fwd,hatchback,grey
norfolk / hampton roads,3850,1998.0,nissan,maxima,excellent,6 cylinders,gas,121694.0,clean,automatic,4wd,sedan,black
norfolk / hampton roads,2990,2000.0,ford,expedition,excellent,6 cylinders,diesel,99185.07784431137,clean,automatic,fwd,SUV,black
norfolk / hampton roads,3450,2005.0,ford,taurus,excellent,6 cylinders,gas,168526.0,clean,automatic,4wd,sedan,silver
norfolk / hampton roads,3990,2007.0,ford,escape,excellent,6 cylinders,gas,96096.0,clean,automatic,fwd,SUV,white
norfolk / hampton roads,25600,2016.0,toyota,highlander le sport,good,6 cylinders,gas,29656.0,clean,automatic,4wd,other,silver
norfolk / hampton roads,27100,2016.0,toyota,highlander xle sport,good,6 cylinders,gas,34260.0,clean,automatic,4wd,other,white
norfolk / hampton roads,2990,2002.0,honda,civic,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,4wd,coupe,silver
norfolk / hampton roads,4990,2008.0,dodge,caravan/grand caravan,excellent,6 cylinders,gas,143249.0,clean,automatic,fwd,wagon,blue
norfolk / hampton roads,5990,2007.0,toyota,camry,excellent,6 cylinders,gas,101724.0,clean,automatic,fwd,sedan,silver
norfolk / hampton roads,5990,2005.0,nissan,pathfinder,excellent,6 cylinders,gas,121339.0,clean,automatic,fwd,wagon,white
norfolk / hampton roads,2750,2008.0,chevrolet,hhr,excellent,6 cylinders,gas,170256.0,clean,automatic,fwd,sedan,white
norfolk / hampton roads,3990,2004.0,saturn,vue,excellent,6 cylinders,gas,136171.0,clean,automatic,4wd,SUV,silver
norfolk / hampton roads,2990,2000.0,toyota,camry,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,fwd,sedan,silver
norfolk / hampton roads,1990,2008.0,chevrolet,uplander,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,fwd,van,white
norfolk / hampton roads,4850,2009.0,dodge,grand caravan,excellent,6 cylinders,gas,167450.0,clean,automatic,fwd,mini-van,silver
norfolk / hampton roads,3900,2003.0,ford,f-150,good,8 cylinders,gas,99185.07784431137,clean,automatic,4wd,pickup,yellow
norfolk / hampton roads,2990,2003.0,chevrolet,blazer,excellent,6 cylinders,gas,111916.0,clean,automatic,fwd,SUV,white
norfolk / hampton roads,1800,2006.0,nissan,altima,excellent,4 cylinders,gas,220111.0,clean,automatic,4wd,SUV,white
norfolk / hampton roads,14900,2013.0,subaru,outback 2.5i wagon 4d,good,6 cylinders,gas,69479.0,clean,automatic,4wd,wagon,blue
norfolk / hampton roads,2990,2007.0,saturn,vue,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,fwd,SUV,blue
norfolk / hampton roads,2990,2006.0,toyota,corolla,excellent,6 cylinders,gas,99185.07784431137,clean,automatic,fwd,sedan,green
norfolk / hampton roads,3990,2006.0,chevrolet,impala,excellent,6 cylinders,gas,102488.0,clean,automatic,4wd,sedan,white
norfolk / hampton roads,3450,2006.0,ford,escape,excellent,6 cylinders,gas,143530.0,clean,automatic,fwd,SUV,white
norfolk / hampton roads,2990,2003.0,jeep,liberty,excellent,6 cylinders,gas,142875.0,clean,automatic,fwd,SUV,silver
norfolk / hampton roads,5990,2007.0,toyota,camry,excellent,6 cylinders,gas,169733.0,clean,automatic,fwd,sedan,silver
norfolk / hampton roads,6490,2007.0,gmc,acadia slt,excellent,6 cylinders,gas,144552.0,clean,automatic,fwd,SUV,grey
norfolk / hampton roads,3100,2004.0,bmw,325 xi awd w/manual,excellent,6 cylinders,gas,130145.0,clean,manual,4wd,sedan,blue
norfolk / hampton roads,2995,2006.0,hyundai,sonata,excellent,6 cylinders,gas,152326.0,clean,automatic,fwd,sedan,green
norfolk / hampton roads,4990,2007.0,honda,accord,excellent,6 cylinders,gas,157351.0,clean,automatic,4wd,sedan,silver
norfolk / hampton roads,10000,1999.0,ford,mustang cobra convertible,good,8 cylinders,gas,88000.0,clean,manual,rwd,convertible,black
norfolk / hampton roads,27500,2015.0,ford,f-250,excellent,6 cylinders,diesel,125705.0,clean,automatic,4wd,pickup,white
