,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
16684,bellingham,17499,2017.0,ford,fusion,,other,gas,37179.0,clean,automatic,4wd,sedan,black
16685,bellingham,15999,2018.0,chevrolet,malibu,,4 cylinders,gas,20065.0,clean,automatic,fwd,sedan,custom
16686,bellingham,20999,2018.0,subaru,legacy,,4 cylinders,gas,9197.0,clean,automatic,4wd,sedan,custom
16687,bellingham,13999,2018.0,nissan,altima,,4 cylinders,gas,33836.0,clean,automatic,fwd,sedan,silver
16688,bellingham,11499,2015.0,ford,fusion,,other,gas,40700.0,clean,automatic,fwd,sedan,custom
16689,bellingham,22999,2019.0,jeep,compass,,other,gas,32623.0,clean,automatic,4wd,SUV,custom
16690,bellingham,21499,2019.0,jeep,compass,,other,gas,28314.0,clean,automatic,4wd,SUV,silver
16691,bellingham,16999,2019.0,mitsubishi,outlander sport,,4 cylinders,gas,22391.0,clean,automatic,4wd,SUV,red
16692,bellingham,21499,2017.0,subaru,outback,,4 cylinders,gas,37899.0,clean,automatic,4wd,SUV,custom
16693,bellingham,25999,2019.0,subaru,wrx,,other,gas,6929.0,clean,manual,4wd,sedan,white
16694,bellingham,22999,2018.0,subaru,wrx,,other,gas,36823.0,clean,manual,4wd,sedan,white
16695,bellingham,16999,2019.0,nissan,rogue sport,,other,gas,28228.0,clean,automatic,4wd,SUV,silver
16696,bellingham,16999,2014.0,ford,edge,,6 cylinders,gas,54436.0,clean,automatic,4wd,SUV,silver
16697,bellingham,2495,1998.0,dodge,grand caravan,excellent,6 cylinders,gas,145000.0,clean,automatic,fwd,van,
16698,bellingham,6495,2008.0,lexus,rx350 awd,good,6 cylinders,gas,222981.0,clean,automatic,4wd,SUV,grey
16699,bellingham,2295,2000.0,toyota,solara,excellent,6 cylinders,gas,140000.0,clean,automatic,fwd,coupe,white
16700,bellingham,4995,2008.0,hyundai,sonata,excellent,4 cylinders,gas,190000.0,clean,manual,fwd,sedan,green
16701,bellingham,6995,2008.0,honda,civic ex-l,excellent,4 cylinders,gas,128451.0,clean,automatic,fwd,sedan,black
16702,bellingham,7995,2005.0,ford,f-150,excellent,8 cylinders,gas,158856.0,clean,automatic,4wd,pickup,brown
16703,bellingham,21995,2017.0,ford,flex sel,,6 cylinders,gas,35508.0,clean,automatic,4wd,SUV,
16704,bellingham,2995,2006.0,chrysler,pacifica touring,good,6 cylinders,gas,186921.0,clean,automatic,fwd,wagon,blue
16705,bellingham,33500,2016.0,bmw,x5 xdrive35i m-sport pkg --,,6 cylinders,gas,50605.0,clean,automatic,4wd,SUV,
16706,bellingham,19999,2014.0,gmc,yukon,,8 cylinders,gas,94159.0,clean,automatic,4wd,SUV,
16707,bellingham,11995,2004.0,chevrolet,silverado 3500hd,excellent,8 cylinders,diesel,215000.0,clean,automatic,4wd,pickup,white
16708,bellingham,7995,2008.0,chevrolet,silverado,good,6 cylinders,gas,146000.0,clean,automatic,rwd,pickup,white
16709,bellingham,13999,2013.0,audi,a3 2.0 tdi premium plus,good,4 cylinders,diesel,50318.0,clean,other,fwd,wagon,silver
16710,bellingham,9999,2011.0,audi,a3 2.0 tdi premium plus,good,4 cylinders,diesel,83469.0,clean,other,fwd,wagon,white
16711,bellingham,10857,2017.0,kia,rio lx lx,good,4 cylinders,gas,9877.0,clean,manual,fwd,sedan,
16712,bellingham,39850,2013.0,mercedes-benz,sl-class sl 550,good,8 cylinders,gas,35792.0,clean,automatic,rwd,convertible,black
16713,bellingham,18528,2017.0,mazda,cx-3 touring touring,good,4 cylinders,gas,19048.0,clean,automatic,,SUV,
16714,bellingham,8999,2007.0,bmw,5 series 530i,good,6 cylinders,gas,63553.0,clean,automatic,rwd,sedan,black
16715,bellingham,19441,2017.0,nissan,juke sl,good,4 cylinders,gas,22492.0,clean,other,,SUV,
16716,bellingham,11967,2012.0,honda,fit sport sport,good,4 cylinders,gas,19514.0,clean,manual,fwd,hatchback,
16717,bellingham,15999,2012.0,bmw,5 series 528i xdrive,good,4 cylinders,gas,54040.0,clean,automatic,,sedan,
16718,bellingham,27999,2015.0,audi,q7,good,6 cylinders,gas,38883.0,clean,automatic,,SUV,
16719,bellingham,5888,2013.0,hyundai,elantra gls,good,4 cylinders,gas,126000.0,clean,automatic,fwd,sedan,
16720,bellingham,20585,2019.0,ford,escape sel,,4 cylinders,gas,13277.0,clean,automatic,4wd,SUV,
16721,bellingham,18997,2011.0,jeep,grand cherokee overland,,6 cylinders,gas,73000.0,clean,automatic,4wd,SUV,
16722,bellingham,14257,2010.0,acura,mdx technology,,6 cylinders,gas,122321.0,clean,automatic,4wd,SUV,
16723,bellingham,16248,2018.0,volkswagen,golf sportwagen s,,4 cylinders,gas,19782.0,clean,automatic,4wd,wagon,
16724,bellingham,11945,2018.0,nissan,sentra sv,,4 cylinders,gas,43745.0,clean,automatic,fwd,sedan,
16725,bellingham,43885,2014.0,ford,f-150 svt raptor,,8 cylinders,gas,44066.0,clean,automatic,4wd,,
16726,bellingham,14909,2016.0,ford,fusion se,,4 cylinders,gas,19876.0,clean,automatic,fwd,sedan,
16727,bellingham,15994,2018.0,ford,ecosport titanium,,3 cylinders,gas,27118.0,clean,automatic,fwd,SUV,
16728,bellingham,51500,2016.0,ford,f-350sd lariat,,8 cylinders,diesel,24541.0,clean,automatic,4wd,,
16729,bellingham,12598,2016.0,ford,focus se,,4 cylinders,gas,19925.0,clean,automatic,fwd,hatchback,
16730,bellingham,5995,2009.0,honda,cr-v lx,,4 cylinders,gas,187911.0,clean,automatic,4wd,SUV,
16731,bellingham,20994,2014.0,ram,1500 tradesman,,8 cylinders,gas,74410.0,clean,automatic,4wd,,
16732,bellingham,2500,2007.0,ford,focus hatchback,good,6 cylinders,gas,170000.0,clean,manual,,hatchback,silver
16733,bellingham,14744,2016.0,ford,c-max energi sel,,4 cylinders,hybrid,31768.0,clean,automatic,fwd,hatchback,
16734,bellingham,1900,1996.0,ford,escort lx sport,excellent,4 cylinders,gas,,clean,automatic,fwd,sedan,white
16735,bellingham,29945,2017.0,hyundai,santa fe limited ultima,,6 cylinders,gas,20477.0,clean,automatic,4wd,SUV,
16736,bellingham,14999,2018.0,dodge,grand caravan sxt,,6 cylinders,gas,43815.0,clean,automatic,fwd,,
16737,bellingham,22448,2017.0,ford,edge titanium,,4 cylinders,gas,42030.0,clean,automatic,4wd,SUV,
16738,bellingham,30755,2017.0,ford,f-150 xlt,,8 cylinders,gas,32092.0,clean,automatic,4wd,,
16739,bellingham,14400,2018.0,ford,focus se,,3 cylinders,gas,48.0,clean,manual,fwd,sedan,
16740,bellingham,8991,2013.0,chevrolet,cruze,,4 cylinders,gas,90076.0,clean,automatic,fwd,sedan,silver
16741,bellingham,17216,2018.0,nissan,rogue s,,4 cylinders,gas,44798.0,clean,automatic,4wd,SUV,
16742,bellingham,7959,2008.0,honda,accord ex-l,,6 cylinders,gas,131913.0,clean,automatic,fwd,sedan,
16743,bellingham,5997,2012.0,nissan,leaf sv,,,electric,58680.0,clean,manual,fwd,hatchback,
16744,bellingham,15617,2017.0,dodge,grand caravan sxt,,6 cylinders,gas,37923.0,clean,automatic,fwd,,
16745,bellingham,29995,2015.0,mercedes-benz,m-class ml 400,,6 cylinders,gas,29548.0,clean,automatic,4wd,SUV,
16746,bellingham,29695,2017.0,ford,f-150 xlt,,8 cylinders,gas,30828.0,clean,automatic,4wd,,
16747,bellingham,15995,2011.0,ford,f-150 xlt,,6 cylinders,gas,119775.0,clean,automatic,4wd,,
16748,bellingham,10889,2014.0,ford,c-max hybrid sel,,4 cylinders,hybrid,73347.0,clean,automatic,fwd,hatchback,
16749,bellingham,39995,2015.0,ram,3500 laramie,,6 cylinders,diesel,99775.0,clean,automatic,4wd,,
16750,bellingham,29990,2018.0,jeep,wrangler jk unlimited saha,,6 cylinders,gas,19430.0,clean,automatic,4wd,SUV,
16751,bellingham,26995,2017.0,nissan,titan xd sv,,8 cylinders,diesel,14814.0,clean,automatic,rwd,,
16752,bellingham,30994,2016.0,ford,focus rs,,4 cylinders,gas,14795.0,clean,manual,4wd,hatchback,
16753,bellingham,58970,2017.0,ford,f-350sd platinum,,8 cylinders,diesel,13125.0,clean,automatic,4wd,,
16754,bellingham,3998,2003.0,buick,lesabre custom,,6 cylinders,gas,138968.0,clean,automatic,fwd,sedan,
16755,bellingham,22990,2017.0,toyota,prius prime premium,,4 cylinders,hybrid,23958.0,clean,automatic,fwd,hatchback,
16756,bellingham,25791,2018.0,ford,edge sel,,4 cylinders,gas,12252.0,clean,automatic,4wd,SUV,
16757,bellingham,16449,2017.0,ford,fusion titanium,,4 cylinders,gas,30586.0,clean,automatic,fwd,sedan,
16758,bellingham,19995,2019.0,ford,escape se,,4 cylinders,gas,15972.0,clean,automatic,4wd,SUV,
16759,bellingham,25968,2018.0,ford,explorer xlt,,6 cylinders,gas,44743.0,clean,automatic,4wd,SUV,
16760,bellingham,19318,2018.0,ford,ecosport titanium,,4 cylinders,gas,7748.0,clean,automatic,4wd,SUV,
16761,bellingham,10456,2016.0,volkswagen,jetta 1.4t s,,4 cylinders,gas,68545.0,clean,automatic,fwd,sedan,
16762,bellingham,650,2004.0,kia,rio,,,gas,,clean,manual,,,
16763,bellingham,1500,2001.0,honda,civic ex,,,gas,,salvage,automatic,,,
16764,bellingham,1799,1986.0,ford,ranger 4x4,,,gas,180000.0,clean,automatic,4wd,,
16765,bellingham,6299,2011.0,bmw,328i x drive,,,gas,98000.0,clean,automatic,,,
16766,bellingham,3800,2002.0,honda,civic ex,excellent,4 cylinders,gas,161000.0,clean,automatic,,sedan,silver
16767,bellingham,2800,2004.0,hyundai,accent gl,excellent,4 cylinders,gas,135000.0,clean,automatic,,sedan,black
16768,bellingham,5995,2006.0,volkswagen,jetta tdi,excellent,4 cylinders,diesel,139850.0,clean,manual,fwd,sedan,silver
16769,bellingham,1500,1997.0,chevrolet,suburban 1500,good,8 cylinders,gas,,clean,automatic,4wd,SUV,white
16770,bellingham,34000,2019.0,hyundai,santa fe,,,gas,3665.0,clean,automatic,4wd,wagon,red
16771,bellingham,9995,2019.0,ford,fiesta se,,4 cylinders,gas,545.0,rebuilt,automatic,fwd,sedan,
16772,bellingham,13750,2015.0,subaru,legacy 2.5i premium with,,4 cylinders,gas,28780.0,rebuilt,automatic,4wd,sedan,
16773,bellingham,4600,2005.0,subaru,outback,excellent,4 cylinders,gas,187000.0,clean,manual,4wd,,
16774,bellingham,17500,2019.0,nissan,rogue sports,,,gas,23025.0,clean,,4wd,hatchback,black
16775,bellingham,2800,2001.0,,2001 Mitsubish Montero,,,gas,203000.0,clean,automatic,fwd,SUV,
16776,bellingham,31000,2017.0,ram,1500,,,gas,51649.0,clean,automatic,4wd,pickup,black
16777,bellingham,2300,1994.0,ford,ranger extended cab 4x4,good,6 cylinders,gas,484492.0,clean,automatic,4wd,pickup,purple
16778,bellingham,5888,2013.0,hyundai,elantra gls,good,4 cylinders,gas,126000.0,clean,automatic,fwd,sedan,
16779,bellingham,19441,2017.0,nissan,juke sl,good,4 cylinders,gas,22492.0,clean,other,,SUV,
16780,bellingham,15876,2015.0,nissan,altima 3.5 sl,good,6 cylinders,gas,31860.0,clean,other,fwd,sedan,
16781,bellingham,7888,2007.0,honda,civic ex,good,4 cylinders,gas,76591.0,clean,automatic,fwd,coupe,
16782,bellingham,15850,2013.0,toyota,venza,,4 cylinders,gas,61310.0,clean,automatic,4wd,wagon,
16783,bellingham,18350,2015.0,acura,tlx tech,,,gas,,clean,automatic,,,
16784,bellingham,3450,1999.0,honda,crv,,,gas,,clean,automatic,,,
16785,bellingham,22441,2014.0,gmc,sierra 1500 sle,good,8 cylinders,other,87235.0,clean,automatic,4wd,pickup,red
16786,bellingham,12968,2013.0,hyundai,santa fe 2.4l,good,4 cylinders,gas,82403.0,clean,automatic,,,blue
16787,bellingham,21900,2014.0,lexus,gs 350 f sport awd,good,6 cylinders,gas,36700.0,rebuilt,automatic,,sedan,black
16788,bellingham,10850,2017.0,hyundai,sonata sport sedan 4d,good,4 cylinders,gas,23600.0,rebuilt,automatic,fwd,sedan,red
16789,bellingham,15998,2016.0,hyundai,tucson se,good,4 cylinders,gas,34318.0,clean,automatic,,SUV,black
16790,bellingham,14958,2017.0,hyundai,elantra limited,good,4 cylinders,gas,14395.0,clean,automatic,fwd,sedan,silver
16791,bellingham,13991,2016.0,hyundai,veloster base,good,4 cylinders,gas,20560.0,clean,manual,fwd,coupe,white
16792,bellingham,14441,2018.0,nissan,altima 2.5 sv,good,4 cylinders,gas,20640.0,clean,other,fwd,sedan,silver
16793,bellingham,29441,2014.0,toyota,tundra 4wd limited,good,8 cylinders,other,59301.0,clean,automatic,4wd,,brown
16794,bellingham,13296,2016.0,toyota,corolla s,good,4 cylinders,gas,29199.0,clean,other,fwd,sedan,grey
16795,bellingham,11721,2016.0,toyota,corolla le,good,4 cylinders,gas,45602.0,clean,other,fwd,sedan,red
16796,bellingham,16995,2019.0,hyundai,kona se,good,4 cylinders,gas,21310.0,clean,automatic,,,blue
16797,bellingham,21221,2011.0,jeep,wrangler sahara,good,6 cylinders,gas,46574.0,clean,automatic,4wd,SUV,black
16798,bellingham,6450,2012.0,volkswagen,passat s,good,5 cylinders,gas,58200.0,rebuilt,manual,fwd,sedan,silver
16799,bellingham,26998,2011.0,ram,2500 laramie,good,8 cylinders,gas,94500.0,clean,automatic,4wd,pickup,silver
16800,bellingham,34998,2017.0,toyota,4runner limited,good,6 cylinders,gas,29233.0,clean,automatic,4wd,SUV,white
16801,bellingham,19443,2018.0,subaru,forester 2.5i,good,4 cylinders,gas,24979.0,clean,other,,,grey
16802,bellingham,8850,2012.0,subaru,legacy 2.5i premium,good,4 cylinders,gas,62500.0,rebuilt,automatic,4wd,sedan,brown
16803,bellingham,11914,2015.0,hyundai,sonata sport 2.0t,good,4 cylinders,gas,78993.0,clean,automatic,fwd,sedan,orange
16804,bellingham,9993,2013.0,hyundai,sonata gls,good,4 cylinders,gas,47547.0,clean,automatic,fwd,sedan,white
16805,bellingham,19873,2016.0,nissan,frontier sv,good,6 cylinders,gas,40321.0,clean,other,4wd,pickup,silver
16806,bellingham,21444,2012.0,ram,1500 sport,good,8 cylinders,gas,66090.0,clean,automatic,4wd,pickup,blue
16807,bellingham,12541,2015.0,kia,optima hybrid base,good,4 cylinders,other,53227.0,clean,automatic,fwd,sedan,black
16808,bellingham,20443,2017.0,subaru,crosstrek 2.0i limited,good,4 cylinders,gas,57289.0,clean,other,,,grey
16809,bellingham,13450,2017.0,honda,accord sport,good,4 cylinders,gas,43000.0,rebuilt,automatic,fwd,sedan,silver
16810,bellingham,18633,2016.0,mazda,cx-5 sport,good,4 cylinders,gas,18673.0,clean,automatic,,SUV,brown
16811,bellingham,12454,2006.0,lexus,ls 430 base,good,8 cylinders,gas,65089.0,clean,automatic,rwd,sedan,
16812,bellingham,10574,2015.0,hyundai,veloster base,good,4 cylinders,gas,60708.0,clean,manual,fwd,coupe,black
16813,bellingham,6643,2009.0,toyota,corolla le,good,4 cylinders,gas,112173.0,clean,other,fwd,sedan,
16814,bellingham,7541,2008.0,chevrolet,colorado ls,good,5 cylinders,gas,86891.0,clean,automatic,rwd,pickup,white
16815,bellingham,15499,2015.0,mazda,mazda3,,4 cylinders,gas,58267.0,clean,automatic,fwd,sedan,custom
16816,bellingham,13982,2015.0,hyundai,sonata sport,good,4 cylinders,gas,33759.0,clean,automatic,fwd,sedan,blue
16817,bellingham,23450,2016.0,ford,explorer platinum 4x4,excellent,6 cylinders,gas,43400.0,rebuilt,automatic,4wd,SUV,grey
16818,bellingham,16992,2018.0,hyundai,elantra gt base,good,4 cylinders,gas,35468.0,clean,automatic,fwd,hatchback,silver
16819,bellingham,44995,2019.0,hyundai,kona ev ultimate,good,4 cylinders,other,3871.0,clean,automatic,fwd,,white
16820,bellingham,20995,2019.0,hyundai,santa fe se 2.4l,good,4 cylinders,gas,11405.0,clean,automatic,,,blue
16821,bellingham,11934,2016.0,kia,forte 5-door ex,good,4 cylinders,gas,46061.0,clean,automatic,fwd,hatchback,grey
16822,bellingham,8952,2014.0,volkswagen,jetta sedan s,good,4 cylinders,gas,53135.0,clean,automatic,fwd,sedan,white
16823,bellingham,21999,2011.0,ram,1500 laramie,,,gas,75437.0,clean,automatic,4wd,truck,white
16824,bellingham,11500,2000.0,ram,,excellent,6 cylinders,diesel,118000.0,clean,automatic,4wd,pickup,green
16825,bellingham,18500,2013.0,cadillac,srx performance collec,,6 cylinders,gas,57279.0,clean,automatic,4wd,SUV,
16826,bellingham,15995,2012.0,infiniti,ex35 journey,good,6 cylinders,gas,62422.0,clean,automatic,,wagon,black
16827,bellingham,13999,2011.0,ford,ranger xlt,good,6 cylinders,gas,70764.0,clean,automatic,,pickup,
16828,bellingham,27850,2015.0,jeep,wrangler unlimited sahara,good,6 cylinders,gas,29343.0,clean,manual,,SUV,
16829,bellingham,21500,1999.0,,F650 DIESEL DELIVERY TRUCK,like new,,diesel,,clean,automatic,,,white
16830,bellingham,47999,2018.0,ford,super duty f-350 srw,,8 cylinders,diesel,14967.0,clean,automatic,4wd,truck,white
16831,bellingham,25000,2013.0,ford,raptor,good,8 cylinders,gas,53000.0,rebuilt,automatic,4wd,,
16832,bellingham,1000,2002.0,acura,3.2 tl,fair,,gas,,clean,automatic,,,red
16833,bellingham,2500,2001.0,subaru,impreza outback sport,good,4 cylinders,gas,127000.0,clean,automatic,4wd,,
16834,bellingham,10500,1984.0,chevrolet,camaro z28,excellent,8 cylinders,gas,51850.0,clean,automatic,,,
16835,bellingham,27999,2015.0,toyota,lifted tacoma 4x4 1/4 ton,,,gas,83078.0,clean,automatic,4wd,truck,silver
16836,bellingham,24999,2012.0,chevrolet,lifted silverado 1500,,,gas,69009.0,clean,automatic,4wd,truck,grey
16837,bellingham,6600,2008.0,nissan,rogue sl,like new,5 cylinders,gas,99000.0,rebuilt,automatic,4wd,,silver
16838,bellingham,22999,2014.0,ram,1500,,8 cylinders,gas,87358.0,clean,automatic,4wd,truck,
16839,bellingham,38999,2017.0,toyota,tundra sr5 4x4 half ton,,,gas,28017.0,clean,automatic,4wd,truck,white
16840,bellingham,39999,2018.0,gmc,yukon xl,,8 cylinders,gas,30456.0,clean,automatic,4wd,SUV,white
16841,bellingham,13099,2011.0,toyota,sienna xle,excellent,,gas,137000.0,clean,automatic,fwd,,
16842,bellingham,26999,2014.0,ford,lifted f150 fx2 rwd 1/2 ton,,,gas,37687.0,clean,automatic,rwd,truck,black
16843,bellingham,9199,2007.0,honda,ridgeline,excellent,,gas,142000.0,clean,automatic,,,
16844,bellingham,5300,2014.0,nissan,sentra sr,,,gas,,rebuilt,automatic,,,
16845,bellingham,16399,2011.0,audi,s4 premium plus,excellent,6 cylinders,gas,104000.0,clean,manual,4wd,sedan,black
16846,bellingham,7900,2010.0,subaru,outback,,4 cylinders,gas,147000.0,clean,automatic,4wd,,
16847,bellingham,14999,2018.0,hyundai,elantra,,4 cylinders,gas,33118.0,clean,automatic,fwd,sedan,custom
16848,bellingham,30999,2018.0,toyota,4runner,,6 cylinders,gas,40268.0,clean,automatic,4wd,SUV,silver
16849,bellingham,300,1980.0,subaru,gl wagon,fair,4 cylinders,gas,255000.0,clean,manual,4wd,,blue
16850,bellingham,25999,2015.0,ram,1500 slt 4x4,,,gas,36208.0,clean,automatic,4wd,truck,blue
16851,bellingham,11000,2018.0,nissan,sentra,,,gas,41825.0,clean,,fwd,sedan,
16852,bellingham,7500,2010.0,ford,edge,,,gas,139560.0,clean,automatic,fwd,SUV,blue
16853,bellingham,18891,2014.0,volvo,xc60,,6 cylinders,gas,72960.0,clean,automatic,4wd,SUV,grey
16854,bellingham,3400,2004.0,honda,civic dx,good,4 cylinders,gas,189000.0,clean,automatic,fwd,sedan,silver
16855,bellingham,32999,2018.0,ford,lifted f150 xlt 4x4 1/2 ton,,,gas,24808.0,clean,automatic,4wd,truck,silver
16856,bellingham,16500,2015.0,mini,cooper countryman s,like new,4 cylinders,gas,17000.0,clean,manual,fwd,wagon,white
16857,bellingham,29999,2014.0,ford,lifted f150 fx4 4x4 1/2 ton,,,gas,48828.0,clean,automatic,4wd,truck,white
16858,bellingham,15000,2014.0,ford,f250 4x4,,,gas,,clean,automatic,,,
16859,bellingham,29995,2018.0,ford,f-150 xlt,,6 cylinders,gas,9160.0,rebuilt,automatic,4wd,truck,
16860,bellingham,38999,2019.0,ram,1500 big horn 4x4,,,other,26486.0,clean,automatic,4wd,truck,blue
16861,bellingham,29995,2011.0,bmw,"m3 manual transmission, lot",,8 cylinders,gas,54595.0,rebuilt,manual,rwd,coupe,
16862,bellingham,1000,1990.0,buick,century sedan,good,,gas,235000.0,clean,automatic,,sedan,white
16863,bellingham,28999,2016.0,rover,evoque h,,4 cylinders,gas,30817.0,clean,automatic,4wd,SUV,
16864,bellingham,15999,2012.0,ford,explorer,,6 cylinders,gas,94917.0,clean,automatic,4wd,SUV,
16865,bellingham,39999,2016.0,toyota,tundra sr5 4x4 half ton,,,gas,37129.0,clean,automatic,4wd,truck,white
16866,bellingham,11000,2013.0,volkswagen,passat tdi,,,diesel,,clean,automatic,,,
16867,bellingham,8500,2013.0,chevrolet,2500 hd,,,gas,,clean,automatic,,,
16868,bellingham,15850,2013.0,toyota,venza,,4 cylinders,gas,61310.0,clean,automatic,4wd,wagon,
16869,bellingham,24999,2017.0,ram,1500 tradesman,,,gas,39279.0,clean,automatic,4wd,truck,grey
16870,bellingham,22999,2015.0,mercedes-benz,c-class,,other,gas,45723.0,clean,automatic,4wd,sedan,white
16871,bellingham,42999,2016.0,gmc,yukon xl,,8 cylinders,gas,45695.0,clean,automatic,4wd,SUV,custom
16872,bellingham,20999,2018.0,dodge,journey,,6 cylinders,gas,26108.0,clean,automatic,4wd,SUV,red
16873,bellingham,29999,2017.0,ram,1500,,8 cylinders,gas,17327.0,clean,automatic,4wd,truck,custom
16874,bellingham,27999,2014.0,toyota,tundra 2wd truck,,8 cylinders,gas,17211.0,clean,automatic,rwd,truck,custom
16875,bellingham,49999,2018.0,ram,3500,,other,diesel,18095.0,clean,automatic,4wd,truck,custom
16876,bellingham,26999,2015.0,ford,f-150,,6 cylinders,gas,69431.0,clean,automatic,4wd,truck,silver
16877,bellingham,31999,2015.0,ram,1500,,6 cylinders,diesel,63782.0,clean,automatic,4wd,truck,custom
16878,bellingham,34999,2015.0,chevrolet,silverado 2500hd,,8 cylinders,gas,49280.0,clean,automatic,4wd,truck,white
16879,bellingham,28499,2015.0,ford,f-150,,8 cylinders,gas,52011.0,clean,automatic,4wd,truck,custom
16880,bellingham,25999,2019.0,honda,civic si sedan,,other,gas,4591.0,clean,manual,fwd,sedan,black
16881,bellingham,34999,2018.0,ram,1500,,8 cylinders,gas,28810.0,clean,automatic,4wd,truck,custom
16882,bellingham,32999,2015.0,gmc,sierra 1500,,8 cylinders,gas,34844.0,clean,automatic,4wd,truck,silver
16883,bellingham,37999,2016.0,jeep,wrangler unlimited,,6 cylinders,gas,40866.0,clean,automatic,4wd,SUV,white
16884,bellingham,29999,2014.0,jeep,wrangler unlimited,,6 cylinders,gas,51706.0,clean,automatic,4wd,SUV,white
16885,bellingham,24999,2018.0,subaru,crosstrek,,other,gas,19392.0,clean,automatic,4wd,SUV,blue
16886,bellingham,37999,2019.0,toyota,4runner,,6 cylinders,gas,25924.0,clean,automatic,4wd,SUV,silver
16887,bellingham,58999,2019.0,gmc,yukon xl,,8 cylinders,gas,27603.0,clean,automatic,4wd,SUV,custom
16888,bellingham,39999,2016.0,chevrolet,silverado 3500hd,,8 cylinders,gas,44129.0,clean,automatic,4wd,truck,black
16889,bellingham,19999,2014.0,bmw,4 series,,4 cylinders,gas,52160.0,clean,automatic,4wd,coupe,custom
16890,bellingham,49999,2016.0,ford,super duty f-350 srw,,8 cylinders,diesel,51767.0,clean,automatic,4wd,truck,black
16891,bellingham,18999,2014.0,volvo,xc60,,other,gas,63294.0,clean,automatic,4wd,SUV,custom
16892,bellingham,25999,2018.0,mazda,cx-5,,4 cylinders,gas,26187.0,clean,automatic,4wd,SUV,custom
16893,bellingham,17999,2019.0,kia,sportage,,other,gas,44733.0,clean,automatic,4wd,SUV,custom
16894,bellingham,34999,2016.0,toyota,tundra 4wd truck,,8 cylinders,gas,49233.0,clean,automatic,4wd,truck,white
16895,bellingham,19999,2018.0,dodge,journey,,6 cylinders,gas,31529.0,clean,automatic,4wd,SUV,silver
16896,bellingham,14499,2014.0,ford,escape,,other,gas,41385.0,clean,automatic,4wd,SUV,black
16897,bellingham,62999,2019.0,gmc,sierra 3500hd,,8 cylinders,diesel,7902.0,clean,automatic,4wd,truck,white
16898,bellingham,31999,2014.0,gmc,sierra 1500,,8 cylinders,gas,58659.0,clean,automatic,4wd,truck,custom
16899,bellingham,56999,2015.0,gmc,sierra 2500hd available wifi,,8 cylinders,diesel,37460.0,clean,automatic,4wd,truck,custom
16900,bellingham,36999,2018.0,toyota,tacoma,,6 cylinders,gas,21925.0,clean,automatic,4wd,truck,custom
16901,bellingham,26999,2018.0,nissan,frontier,,6 cylinders,gas,26369.0,clean,automatic,4wd,truck,white
16902,bellingham,36999,2018.0,dodge,durango,,8 cylinders,gas,27633.0,clean,automatic,4wd,SUV,black
16903,bellingham,37999,2019.0,toyota,tacoma 4wd,,6 cylinders,gas,5761.0,clean,automatic,4wd,truck,custom
16904,bellingham,17999,2010.0,mercedes-benz,s-class,good,8 cylinders,gas,79180.0,clean,automatic,,sedan,
16905,bellingham,9999,2014.0,hyundai,sonata hybrid,good,4 cylinders,other,64606.0,clean,automatic,fwd,sedan,black
16906,bellingham,23999,2013.0,ram,pickup 1500,good,8 cylinders,gas,84856.0,clean,automatic,,pickup,
16907,bellingham,7888,2007.0,honda,civic ex,good,4 cylinders,gas,76591.0,clean,automatic,fwd,coupe,
16908,bellingham,25999,2015.0,bmw,5 series 535i xdrive,good,6 cylinders,gas,40115.0,clean,automatic,,sedan,white
16909,bellingham,15876,2015.0,nissan,altima 3.5 sl,good,6 cylinders,gas,31860.0,clean,other,fwd,sedan,
16910,bellingham,25999,2016.0,bmw,3 series 328i xdrive,good,4 cylinders,gas,16298.0,clean,automatic,,sedan,
16911,bellingham,6998,2012.0,fiat,500 lounge lounge,good,4 cylinders,gas,76230.0,clean,other,fwd,convertible,
16912,bellingham,13999,2013.0,bmw,3 series,good,4 cylinders,gas,79393.0,clean,other,,sedan,
16913,bellingham,12844,2015.0,honda,fit lx,good,4 cylinders,gas,19956.0,clean,manual,fwd,hatchback,
16914,bellingham,14487,2018.0,kia,soul base,good,4 cylinders,gas,12347.0,clean,automatic,fwd,hatchback,
16915,bellingham,2500,2001.0,nissan,sentra,good,,gas,134000.0,clean,automatic,,sedan,white
16916,bellingham,18999,2010.0,gmc,lifted sierra 2500 hd slt,,,gas,171157.0,clean,automatic,4wd,truck,black
16917,bellingham,6000,2014.0,,Juke,good,4 cylinders,gas,,clean,automatic,4wd,,white
16918,bellingham,2000,1995.0,toyota,,good,4 cylinders,gas,,clean,manual,rwd,truck,white
16919,bellingham,4299,2010.0,bmw,535i,,,gas,170000.0,clean,automatic,,,
16920,bellingham,29500,2008.0,dodge,sprinter 2500,,,diesel,,clean,automatic,,,
16921,bellingham,16500,2015.0,chrysler,300,,,gas,68955.0,clean,automatic,rwd,sedan,black
16922,bellingham,3500,1973.0,,1973,,,gas,,clean,automatic,,,
16923,bellingham,5000,1979.0,cadillac,fleetwood hearse,good,8 cylinders,gas,91000.0,clean,automatic,rwd,wagon,white
16924,bellingham,1200,1978.0,ford,rancharo,,,gas,,clean,automatic,,,
16925,bellingham,27500,2015.0,ram,1500,excellent,6 cylinders,diesel,30500.0,rebuilt,automatic,4wd,truck,red
